Date,Week,Age,Gender,Incidence,Intensive_Care,2nd_Vac,Lockdown-Intensity
2020-11-19,47.0,42.85029615377909,0.4786137860203881,154.58604091456078,3581.0,0.0,2
2020-11-20,47.0,42.98271891649727,0.47717145290047513,155.71841155234657,3603.0,0.0,2
2020-11-21,47.0,43.11514167921545,0.4757553313726261,154.49578820697954,3621.0,0.0,2
2020-11-22,47.0,43.247564441933626,0.47436542143684085,154.4777376654633,3696.0,0.0,2
2020-11-23,47.0,43.379987204651805,0.4730017230931196,154.93140794223828,3726.0,0.0,2
2020-11-24,47.0,43.512409967369976,0.4716642363414622,153.8002406738869,3758.0,0.0,2
2020-11-25,47.0,43.64483273008816,0.47035296118186876,151.8387484957882,3769.0,0.0,2
2020-11-26,48.0,43.7876898729453,0.4690678976143391,150.65102286401927,3815.0,0.0,2
2020-11-27,48.0,43.92011263566348,0.46784245570065186,148.05294825511433,3846.0,0.0,2
2020-11-28,48.0,44.052535398381664,0.46667663544080684,148.24789410348978,3880.0,0.0,2
2020-11-29,48.0,44.18495816109983,0.4655704368348041,148.19494584837545,3891.0,0.0,2
2020-11-30,48.0,44.31738092381801,0.4645238598826437,146.06137184115522,3916.0,0.0,2
2020-12-01,48.0,44.44980368653619,0.4635369045843256,145.83273164861612,3912.0,0.0,2
2020-12-02,48.0,44.58222644925436,0.46260957093984983,147.21299638989169,3949.0,0.0,2
2020-12-03,49.0,44.7250835921115,0.4617418589492163,149.21299638989169,3971.0,0.0,2
2020-12-04,49.0,44.85750635482968,0.460888516847828,151.76173285198556,4001.0,0.0,2
2020-12-05,49.0,44.98992911754787,0.460049544635685,152.70998796630565,4038.0,0.0,2
2020-12-06,49.0,45.12235188026604,0.4592249423127871,154.4548736462094,4097.0,0.0,2
2020-12-07,49.0,45.254774642984216,0.45841470987913435,158.25872442839952,4167.0,0.0,2
2020-12-08,49.0,45.387197405702395,0.4576188473347269,162.56077015643802,4238.0,0.0,2
2020-12-09,49.0,45.51962016842058,0.45683735467956454,167.91576413959086,4259.0,0.0,2
2020-12-10,50.0,45.66247731127772,0.4560702319136475,173.46690734055355,4319.0,0.0,2
2020-12-11,50.0,45.7949000739959,0.4553697065016114,179.48736462093862,4414.0,0.0,2
2020-12-12,50.0,45.927322836714076,0.45473577844345625,185.35619735258723,4475.0,0.0,2
2020-12-13,50.0,46.05974559943224,0.45416844773918214,188.08904933814682,4541.0,0.0,3
2020-12-14,50.0,46.192168362150426,0.4536677143887889,191.22382671480145,4661.0,0.0,3
2020-12-15,50.0,46.324591124868604,0.4532335783922767,196.2045728038508,4722.0,0.0,3
2020-12-16,50.0,46.457013887586776,0.45286603974964545,200.67388688327316,4820.0,0.0,3
2020-12-17,51.0,46.457013887586776,0.4525650984608952,204.20096269554753,4839.0,0.0,3
2020-12-18,51.0,46.589436650304954,0.4521666718702551,207.22984356197352,4889.0,0.0,3
2020-12-19,51.0,46.72185941302313,0.4516707599777253,208.54873646209387,4930.0,0.0,3
2020-12-20,51.0,46.85428217574132,0.4510773627833058,210.2286401925391,5018.0,0.0,3
2020-12-21,51.0,46.98670493845948,0.4503864802869965,211.70998796630565,5157.0,0.0,3
2020-12-22,51.0,47.11912770117766,0.44959811248879744,214.18050541516246,5202.0,0.0,3
2020-12-23,51.0,47.25155046389584,0.4487122593887087,217.32129963898916,5226.0,0.0,3
2020-12-24,52.0,47.537264749610124,0.44772892098673006,204.31889290012035,5330.0,0.0,3
2020-12-25,52.0,47.629561544638406,0.44680709278729713,184.33453670276774,5364.0,0.0,3
2020-12-26,52.0,47.68173237197677,0.4459467747904098,172.11070998796632,5520.0,0.0,3
2020-12-27,52.0,47.69377723162523,0.44514796699606807,167.18170878459688,5546.0,0.0,3
2020-12-28,52.0,47.66569612358381,0.444410669404272,161.69314079422384,5582.0,0.0,3
2020-12-29,52.0,47.597489047852456,0.44373488201502154,160.00481347773766,5637.0,0.0,3
