Year,Week,Age,Gender,R-value,1rst_Vac,2nd_Vac,Booster,Intensive_Care,Cases,Deaths,Incidence,Hospitalization,Lockdown-Intensity,Date
2020.0,38.0,36.171937218238675,0.5130284228844298,1.01,0.0,0.0,0.0,253.0,1393.0,11.428571428571429,14.873646209386282,742.0952380952382,1,2020-09-19
2020.0,38.0,36.26021699665299,0.5127723605262051,1.01,0.0,0.0,0.0,265.0,691.0,11.714285714285714,14.78820697954272,784.952380952381,1,2020-09-20
2020.0,38.0,36.34849677506732,0.5127529417251356,1.02,0.0,0.0,0.0,265.0,1656.0,13.571428571428571,14.993983152827917,824.5714285714286,1,2020-09-21
2020.0,38.0,36.436776553481636,0.5129701664812213,1.04,0.0,0.0,0.0,274.0,1813.0,13.428571428571429,14.765342960288809,863.8095238095239,1,2020-09-22
2020.0,38.0,36.525056331895954,0.5134240347944624,1.06,0.0,0.0,0.0,289.0,2209.0,12.857142857142858,14.783393501805055,893.1428571428571,1,2020-09-23
2020.0,39.0,36.6679134747531,0.5141145466648587,1.09,0.0,0.0,0.0,291.0,2394.0,14.142857142857142,14.83152827918171,923.2380952380953,1,2020-09-24
2020.0,39.0,36.75619325316742,0.5147642496034688,1.11,0.0,0.0,0.0,297.0,2331.0,14.142857142857142,15.02647412755716,944.5714285714286,1,2020-09-25
2020.0,39.0,36.844473031581735,0.5153731436102927,1.12,0.0,0.0,0.0,309.0,1786.0,16.142857142857142,15.499398315282791,956.0,1,2020-09-26
2020.0,39.0,36.93275280999605,0.5159412286853305,1.12,0.0,0.0,0.0,324.0,873.0,15.714285714285714,15.71841155234657,973.4285714285714,1,2020-09-27
2020.0,39.0,37.02103258841038,0.5164685048285821,1.13,0.0,0.0,0.0,352.0,1830.0,15.857142857142858,15.927797833935019,992.0,1,2020-09-28
2020.0,39.0,37.1093123668247,0.5169549720400475,1.15,0.0,0.0,0.0,351.0,2166.0,15.857142857142858,16.352587244283995,1007.5238095238094,1,2020-09-29
2020.0,39.0,37.197592145239014,0.5174006303197266,1.19,0.0,0.0,0.0,354.0,2731.0,16.571428571428573,16.980746089049337,1029.904761904762,1,2020-09-30
2020.0,40.0,37.34044928809616,0.5178054796676197,1.23,0.0,0.0,0.0,360.0,2925.0,17.714285714285715,17.61973525872443,1048.0,1,2020-10-01
2020.0,40.0,37.42872906651048,0.5179668832285099,1.28,0.0,0.0,0.0,370.0,2922.0,19.142857142857142,18.3309265944645,1062.857142857143,1,2020-10-02
2020.0,40.0,37.51700884492481,0.5178848410023973,1.31,0.0,0.0,0.0,401.0,2196.0,17.142857142857142,18.82430806257521,1083.2380952380952,1,2020-10-03
2020.0,40.0,37.60528862333912,0.5175593529892819,1.36,0.0,0.0,0.0,422.0,1155.0,17.428571428571427,19.163658243080626,1103.8095238095236,1,2020-10-04
2020.0,40.0,37.693568401753446,0.5169904191891639,1.38,0.0,0.0,0.0,444.0,2409.0,19.571428571428573,19.8604091456077,1124.952380952381,1,2020-10-05
2020.0,40.0,37.78184818016776,0.5161780396020429,1.39,0.0,0.0,0.0,448.0,3587.0,21.285714285714285,21.57039711191336,1157.3333333333333,1,2020-10-06
2020.0,40.0,37.87012795858209,0.5151222142279192,1.38,0.0,0.0,0.0,470.0,4487.0,24.0,23.683513838748496,1204.5714285714287,1,2020-10-07
2020.0,41.0,38.012985101439234,0.5138229430667927,1.35,0.0,0.0,0.0,487.0,4668.0,26.285714285714285,25.780986762936223,1276.2857142857142,1,2020-10-08
2020.0,41.0,38.10126487985355,0.5126723237363959,1.32,0.0,0.0,0.0,510.0,5059.0,29.0,28.352587244283995,1375.047619047619,1,2020-10-09
2020.0,41.0,38.18954465826788,0.5116703562367287,1.29,0.0,0.0,0.0,531.0,3628.0,32.714285714285715,30.075812274368232,1495.5238095238094,1,2020-10-10
2020.0,41.0,38.277824436682195,0.5108170405677912,1.3,0.0,0.0,0.0,545.0,2271.0,35.0,31.418772563176894,1625.3333333333333,1,2020-10-11
2020.0,41.0,38.36610421509652,0.5101123767295833,1.31,0.0,0.0,0.0,589.0,4189.0,38.57142857142857,33.560770156438025,1764.095238095238,1,2020-10-12
2020.0,41.0,38.45438399351083,0.5095563647221052,1.34,0.0,0.0,0.0,617.0,5369.0,42.714285714285715,35.70517448856799,1910.3809523809523,1,2020-10-13
2020.0,41.0,38.542663771925156,0.5091490045453566,1.37,0.0,0.0,0.0,601.0,7248.0,46.714285714285715,39.02767749699158,2047.142857142857,1,2020-10-14
2020.0,42.0,38.542663771925156,0.5088902961993378,1.38,0.0,0.0,0.0,651.0,7911.0,52.285714285714285,42.93020457280385,2177.1428571428573,1,2020-10-15
2020.0,42.0,38.630943550339474,0.50853168241777,1.37,0.0,0.0,0.0,688.0,7974.0,58.857142857142854,46.438026474127554,2307.714285714286,1,2020-10-16
2020.0,42.0,38.7192233287538,0.5080731632006533,1.38,0.0,0.0,0.0,726.0,5692.0,62.0,48.92178098676293,2440.095238095238,1,2020-10-17
2020.0,42.0,38.807503107168124,0.5075147385479879,1.4,0.0,0.0,0.0,766.0,3678.0,66.14285714285714,50.61492178098676,2572.8571428571427,1,2020-10-18
2020.0,42.0,38.89578288558244,0.5068564084597734,1.42,0.0,0.0,0.0,846.0,6485.0,70.14285714285714,53.37785800240674,2713.4285714285716,1,2020-10-19
2020.0,42.0,38.98406266399676,0.5060981729360102,1.44,0.0,0.0,0.0,875.0,9445.0,80.57142857142857,58.28279181708785,2864.4761904761904,1,2020-10-20
2020.0,42.0,39.072342442411085,0.5052400319766981,1.43,0.0,0.0,0.0,940.0,12410.0,92.0,64.49458483754513,3055.5238095238096,1,2020-10-21
2020.0,43.0,39.21519958526823,0.504281985581837,1.39,0.0,0.0,0.0,1025.0,13933.0,109.71428571428571,71.74127557160048,3285.333333333333,1,2020-10-22
2020.0,43.0,39.30981258287234,0.5033709292935772,1.34,0.0,0.0,0.0,1116.0,14037.0,125.28571428571429,79.03730445246691,3548.095238095238,1,2020-10-23
2020.0,43.0,39.410758799666255,0.5025068631119184,1.29,0.0,0.0,0.0,1193.0,11102.0,134.28571428571428,85.54753309265945,3840.1904761904766,1,2020-10-24
2020.0,43.0,39.51803823564995,0.5016897870368607,1.26,0.0,0.0,0.0,1286.0,7457.0,144.57142857142858,90.0950661853189,4170.0,1,2020-10-25
2020.0,43.0,39.63165089082345,0.5009197010684043,1.21,0.0,0.0,0.0,1352.0,12025.0,166.42857142857142,96.76173285198556,4517.809523809524,1,2020-10-26
2020.0,43.0,39.751596765186754,0.500196605206549,1.17,0.0,0.0,0.0,1462.0,15946.0,181.85714285714286,104.58483754512635,4897.428571428572,1,2020-10-27
2020.0,43.0,39.87787585873984,0.49952049945129484,1.13,0.0,0.0,0.0,1563.0,19247.0,197.0,112.81227436823104,5292.7619047619055,2,2020-10-28
2020.0,44.0,40.02073300159698,0.49889138380264175,1.09,0.0,0.0,0.0,1689.0,19854.0,206.14285714285714,119.93742478941034,5683.047619047619,2,2020-10-29
2020.0,44.0,40.153345314339866,0.4982280610496234,1.06,0.0,0.0,0.0,1832.0,19414.0,214.57142857142858,126.40794223826715,6060.190476190476,2,2020-10-30
2020.0,44.0,40.28595762708276,0.4975305311922399,1.04,0.0,0.0,0.0,1935.0,14006.0,224.85714285714286,129.9025270758123,6434.952380952382,2,2020-10-31
2020.0,44.0,40.418569939825645,0.4967987942304912,1.04,0.0,0.0,0.0,2056.0,10526.0,231.14285714285714,133.5956678700361,6787.333333333333,2,2020-11-01
2020.0,44.0,40.55118225256853,0.49603285016437726,1.03,0.0,0.0,0.0,2234.0,15254.0,236.57142857142858,137.48134777376654,7134.7619047619055,2,2020-11-02
2020.0,44.0,40.683794565311416,0.49523269899389816,1.03,0.0,0.0,0.0,2374.0,19340.0,249.71428571428572,141.56558363417568,7465.428571428572,2,2020-11-03
2020.0,44.0,40.816406878054295,0.49439834071905375,1.02,0.0,0.0,0.0,2542.0,21204.0,258.85714285714283,143.92057761732852,7774.0,2,2020-11-04
2020.0,45.0,40.816406878054295,0.4935297753398441,0.99,0.0,0.0,0.0,2647.0,22276.0,268.7142857142857,146.83513838748496,8055.714285714285,2,2020-11-05
2020.0,45.0,40.94901919079718,0.4926536526405924,0.98,0.0,0.0,0.0,2745.0,21582.0,268.0,149.44404332129963,8325.42857142857,2,2020-11-06
2020.0,45.0,41.081631503540066,0.49176997262129846,0.97,0.0,0.0,0.0,2830.0,15927.0,271.2857142857143,151.75571600481348,8550.190476190475,2,2020-11-07
2020.0,45.0,41.21424381628295,0.4908787352819623,0.96,0.0,0.0,0.0,2897.0,10144.0,270.2857142857143,151.29602888086643,8750.57142857143,2,2020-11-08
2020.0,45.0,41.346856129025845,0.48997994062258404,0.96,0.0,0.0,0.0,3001.0,15979.0,276.0,152.1684717208183,8923.619047619048,2,2020-11-09
2020.0,45.0,41.47946844176873,0.48907358864316347,0.97,0.0,0.0,0.0,3053.0,19617.0,278.14285714285717,152.50180505415162,9049.238095238095,2,2020-11-10
2020.0,45.0,41.61208075451162,0.48815967934370086,0.99,0.0,0.0,0.0,3118.0,22710.0,293.2857142857143,154.31407942238266,9130.0,2,2020-11-11
2020.0,46.0,41.754937897368755,0.48723821272419604,1.02,0.0,0.0,0.0,3177.0,23497.0,306.2857142857143,155.78339350180505,9209.238095238095,2,2020-11-12
2020.0,46.0,41.887550210111634,0.4862376958932061,1.04,0.0,0.0,0.0,3289.0,21351.0,329.7142857142857,155.50541516245488,9291.333333333332,2,2020-11-13
2020.0,46.0,42.02016252285453,0.4851581288507312,1.05,0.0,0.0,0.0,3315.0,15796.0,351.57142857142856,155.34777376654634,9399.904761904763,2,2020-11-14
2020.0,46.0,42.15277483559741,0.4839995115967711,1.05,0.0,0.0,0.0,3376.0,8845.0,360.0,153.78459687123947,9538.761904761906,2,2020-11-15
2020.0,46.0,42.28538714834029,0.482761844131326,1.04,0.0,0.0,0.0,3425.0,14693.0,378.42857142857144,152.23706377858002,9671.333333333332,2,2020-11-16
2020.0,46.0,42.417999461083184,0.48144512645439586,1.04,0.0,0.0,0.0,3507.0,20347.0,401.85714285714283,153.11552346570397,9829.809523809525,2,2020-11-17
2020.0,46.0,42.55061177382606,0.48004935856598063,1.02,0.0,0.0,0.0,3551.0,23686.0,418.14285714285717,154.29001203369435,10048.761904761905,2,2020-11-18
2020.0,47.0,42.69346891668321,0.47857454046608033,1.0,0.0,0.0,0.0,3581.0,23747.0,437.42857142857144,154.59085439229844,10250.380952380952,2,2020-11-19
2020.0,47.0,42.8260812294261,0.47712920085202043,0.98,0.0,0.0,0.0,3603.0,22283.0,453.2857142857143,155.7123947051745,10423.142857142857,2,2020-11-20
2020.0,47.0,42.95869354216898,0.47571333972380075,0.95,0.0,0.0,0.0,3621.0,14779.0,449.14285714285717,154.48856799037304,10571.523809523811,2,2020-11-21
2020.0,47.0,43.091305854911866,0.4743269570814214,0.94,0.0,0.0,0.0,3696.0,8830.0,457.85714285714283,154.4705174488568,10663.523809523811,2,2020-11-22
2020.0,47.0,43.22391816765475,0.47297005292488264,0.94,0.0,0.0,0.0,3726.0,15071.0,461.42857142857144,154.92539109506617,10767.238095238095,2,2020-11-23
2020.0,47.0,43.35653048039764,0.471642627254184,0.94,0.0,0.0,0.0,3758.0,19404.0,461.14285714285717,153.79061371841155,10864.190476190475,2,2020-11-24
2020.0,47.0,43.489142793140516,0.4703446800693257,0.94,0.0,0.0,0.0,3769.0,22053.0,469.0,151.82551143200962,10884.857142857143,2,2020-11-25
2020.0,48.0,43.63199993599767,0.46907621137030786,0.96,0.0,0.0,0.0,3815.0,22763.0,482.0,150.64139590854393,10927.047619047618,2,2020-11-26
2020.0,48.0,43.76461224874055,0.4678633622539669,0.98,0.0,0.0,0.0,3846.0,20136.0,495.85714285714283,148.057761732852,10960.095238095239,2,2020-11-27
2020.0,48.0,43.89722456148343,0.466706132720303,1.0,0.0,0.0,0.0,3880.0,14940.0,504.42857142857144,148.25150421179302,10978.380952380952,2,2020-11-28
2020.0,48.0,44.029836874226326,0.4656045227693161,1.03,0.0,0.0,0.0,3891.0,8786.0,510.7142857142857,148.1985559566787,11035.619047619048,2,2020-11-29
2020.0,48.0,44.162449186969205,0.4645585324010061,1.07,0.0,0.0,0.0,3916.0,13291.0,519.8571428571429,146.05655836341757,11082.38095238095,2,2020-11-30
2020.0,48.0,44.295061499712084,0.46356816161537306,1.09,0.0,0.0,0.0,3912.0,19218.0,541.1428571428571,145.83273164861612,11107.42857142857,2,2020-12-01
2020.0,48.0,44.427673812454984,0.4626334104124171,1.12,0.0,0.0,0.0,3949.0,23206.0,562.0,147.22021660649818,11170.952380952382,2,2020-12-02
2020.0,49.0,44.57053095531212,0.4617542787921381,1.14,0.0,0.0,0.0,3971.0,24422.0,589.8571428571429,149.21660649819495,11222.761904761906,2,2020-12-03
2020.0,49.0,44.70314326805501,0.4608908758336319,1.15,0.0,0.0,0.0,4001.0,22253.0,616.1428571428571,151.7641395908544,11329.523809523807,2,2020-12-04
2020.0,49.0,44.8357555807979,0.46004320153689865,1.16,0.0,0.0,0.0,4038.0,15726.0,632.0,152.70998796630565,11480.857142857143,2,2020-12-05
2020.0,49.0,44.96836789354078,0.4592112559019383,1.16,0.0,0.0,0.0,4097.0,10238.0,636.5714285714286,154.4572803850782,11620.285714285714,2,2020-12-06
2020.0,49.0,45.100980206283666,0.4583950389287507,1.15,0.0,0.0,0.0,4167.0,16451.0,658.8571428571429,158.25992779783394,11782.0,2,2020-12-07
2020.0,49.0,45.23359251902655,0.4575945506173361,1.15,0.0,0.0,0.0,4238.0,22788.0,688.0,162.55595667870037,11998.190476190477,2,2020-12-08
2020.0,49.0,45.36620483176944,0.4568097909676943,1.13,0.0,0.0,0.0,4259.0,27646.0,704.1428571428571,167.89891696750902,12255.714285714286,2,2020-12-09
2020.0,50.0,45.50906197462658,0.45604075997982546,1.11,0.0,0.0,0.0,4319.0,29037.0,736.4285714285714,173.45246690734055,12559.809523809523,2,2020-12-10
2020.0,50.0,45.64167428736946,0.45533998776153234,1.09,0.0,0.0,0.0,4414.0,27255.0,760.2857142857143,179.4717208182912,12872.761904761906,2,2020-12-11
2020.0,50.0,45.77428660011235,0.45470747431281494,1.07,0.0,0.0,0.0,4475.0,20609.0,796.5714285714286,185.34777376654634,13200.666666666666,2,2020-12-12
2020.0,50.0,45.90689891285523,0.4541432196336732,1.05,0.0,0.0,0.0,4541.0,12504.0,819.0,188.07460890493383,13588.761904761906,3,2020-12-13
2020.0,50.0,46.03951122559812,0.4536472237241073,1.04,0.0,0.0,0.0,4661.0,19058.0,838.1428571428571,191.2117930204573,13989.142857142857,3,2020-12-14
2020.0,50.0,46.172123538341005,0.4532194865841172,1.03,0.0,0.0,0.0,4722.0,26930.0,860.2857142857143,196.19614921780988,14381.904761904761,3,2020-12-15
2020.0,50.0,46.30473585108388,0.45286000821370276,1.01,0.0,0.0,0.0,4820.0,31363.0,891.4285714285714,200.6690734055355,14765.42857142857,3,2020-12-16
2020.0,51.0,46.30473585108388,0.4525687886128641,0.99,0.0,0.0,0.0,4839.0,31972.0,903.7142857142857,204.20096269554753,15132.666666666668,3,2020-12-17
2020.0,51.0,46.437348163826776,0.45217759768151705,0.97,0.0,0.0,0.0,4889.0,29772.0,913.2857142857143,207.22984356197352,15464.57142857143,3,2020-12-18
2020.0,51.0,46.56996047656967,0.45168643541966175,0.96,0.0,0.0,0.0,4930.0,21701.0,913.8571428571429,208.5439229843562,15792.285714285714,3,2020-12-19
2020.0,51.0,46.70257278931255,0.4510953018272982,0.94,0.0,0.0,0.0,5018.0,13903.0,917.5714285714286,210.22743682310468,16062.190476190475,3,2020-12-20
