Date,Year,Week,Age,Gender,R-value,1rst_Vac,2nd_Vac,Intensive_Care,Cases,Deaths,Incidence,Hospitalization,Lockdown-Intensity
2020-10-10,2020.0,41.0,37.670261892836265,0.5081898857540735,1.29,0.0,0.0,1062,4682,41.57142857142857,35.75090252707581,5940,1
2020-10-11,2020.0,41.0,37.79499212053109,0.5079723075468179,1.3,0.0,0.0,1090,3928,44.142857142857146,37.68953068592058,6256,1
2020-10-12,2020.0,41.0,37.921618311150446,0.5077528665253482,1.31,0.0,0.0,1178,6244,46.714285714285715,40.54753309265945,6484,1
2020-10-13,2020.0,41.0,38.050111015082756,0.507531620156087,1.34,0.0,0.0,1234,6752,52.714285714285715,43.667870036101085,6928,1
2020-10-14,2020.0,41.0,38.18043854918789,0.5073086262716927,1.37,0.0,0.0,1202,7847,55.142857142857146,47.60168471720818,7160,1
2020-10-15,2020.0,42.0,38.18043854918789,0.5069910942007682,1.38,0.0,0.0,1302,8081,62.57142857142857,51.5367027677497,7580,1
2020-10-16,2020.0,42.0,38.314331408085,0.5066719313396194,1.37,0.0,0.0,1376,8912,66.71428571428571,55.891696750902526,8136,1
2020-10-17,2020.0,42.0,38.44994994252509,0.5063511965609377,1.38,0.0,0.0,1452,7563,71.85714285714286,59.35860409145608,8724,1
2020-10-18,2020.0,42.0,38.58725283121567,0.5060289490645339,1.4,0.0,0.0,1532,6984,78.28571428571429,63.03610108303249,9048,1
2020-10-19,2020.0,42.0,38.726196167316644,0.5057052483675578,1.42,0.0,0.0,1692,10696,86.14285714285714,68.39350180505416,9440,1
2020-10-20,2020.0,42.0,38.86673338803647,0.5053801542947202,1.44,0.0,0.0,1750,12243,98.0,75.00120336943442,10100,1
2020-10-21,2020.0,42.0,39.00881520422833,0.5050537269685125,1.43,0.0,0.0,1880,14005,113.0,82.4115523465704,11172,1
2020-10-22,2020.0,43.0,39.15167234708547,0.5047160896505084,1.39,0.0,0.0,2050,14176,132.57142857142858,89.74608904933815,12420,1
2020-10-23,2020.0,43.0,39.296684229561215,0.5043772401783428,1.34,0.0,0.0,2232,15132,148.85714285714286,97.23104693140795,13668,1
2020-10-24,2020.0,43.0,39.44307578472814,0.504037239509174,1.29,0.0,0.0,2386,12929,158.57142857142858,103.68832731648617,14872,1
2020-10-25,2020.0,43.0,39.59078615363374,0.5036961488588239,1.26,0.0,0.0,2572,11327,169.71428571428572,108.91456077015644,15988,1
2020-10-26,2020.0,43.0,39.73975148486709,0.503354029691999,1.21,0.0,0.0,2704,16366,187.42857142857142,115.73766546329723,16760,1
2020-10-27,2020.0,43.0,39.88990494346192,0.5030109437125106,1.17,0.0,0.0,2924,17166,200.14285714285714,121.661853188929,18092,1
2020-10-28,2020.0,43.0,40.04117674623542,0.5026669528534956,1.13,0.0,0.0,3126,18679,214.42857142857142,127.28640192539109,19496,2
2020-10-29,2020.0,44.0,40.18403388909257,0.5023214635664112,1.09,0.0,0.0,3378,17847,219.14285714285714,131.70397111913357,20612,2
2020-10-30,2020.0,44.0,40.337321572896506,0.5019751939149336,1.06,0.0,0.0,3664,18516,226.71428571428572,135.77617328519855,21584,2
2020-10-31,2020.0,44.0,40.49150130512508,0.5016282064615012,1.04,0.0,0.0,3870,14480,234.14285714285714,137.64259927797835,22732,2
2020-11-01,2020.0,44.0,40.646492352176836,0.5012805639587599,1.04,0.0,0.0,4112,13531,243.57142857142858,140.294825511432,23380,2
2020-11-02,2020.0,44.0,40.8022115195467,0.5009323293397848,1.03,0.0,0.0,4468,19401,258.57142857142856,143.94705174488567,24044,2
